record_id,source_id,year,site_id,longitude,latitude,cell_id,grid_join_status,grid_linked_analysis_decision
NG_AA_23_89,HONG_2023_GIMPO_GANGHWA,2023,HONG_2023_GIMPO_GANGHWA_NG,126.415278,37.731111,,outside_current_370_cell_grid,exclude_without_imputation
NG_AA_23_9,HONG_2023_GIMPO_GANGHWA,2023,HONG_2023_GIMPO_GANGHWA_NG,126.415278,37.731111,,outside_current_370_cell_grid,exclude_without_imputation
NG_AA_23_90,HONG_2023_GIMPO_GANGHWA,2023,HONG_2023_GIMPO_GANGHWA_NG,126.415278,37.731111,,outside_current_370_cell_grid,exclude_without_imputation
NG_AA_23_91,HONG_2023_GIMPO_GANGHWA,2023,HONG_2023_GIMPO_GANGHWA_NG,126.415278,37.731111,,outside_current_370_cell_grid,exclude_without_imputation
WG_AA_23_19,HONG_2023_GIMPO_GANGHWA,2023,HONG_2023_GIMPO_GANGHWA_WG,126.534444,37.745,r184c1226,exact_polygon_join,include
WG_AA_23_20,HONG_2023_GIMPO_GANGHWA,2023,HONG_2023_GIMPO_GANGHWA_WG,126.534444,37.745,r184c1226,exact_polygon_join,include
WG_AA_23_21,HONG_2023_GIMPO_GANGHWA,2023,HONG_2023_GIMPO_GANGHWA_WG,126.534444,37.745,r184c1226,exact_polygon_join,include
KH_AA_24_07_1,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_07_11,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_07_12,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_07_13,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_07_2,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_07_3,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_07_4,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_07_5,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_07_6,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_07_7,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_07_8,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_07_9,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_08_1,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_08_2,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
KH_AA_24_08_3,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_KH,126.459417,37.743444,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_1,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_10,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_12,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_13,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_14,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_15,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_17,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_18,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_19,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_2,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_20,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_23,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_24,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_25,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_26,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_27,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_28,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_29,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_3,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_30,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_31,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_32,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_33,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_34,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_35,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_36,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_37,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_38,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_39,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_4,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_40,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_41,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_43,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_44,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_45,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_47,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_48,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_49,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_5,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_50,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_51,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_52,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_53,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_54,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_55,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_56,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_57,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_58,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_59,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_6,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_60,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_61,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_62,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_7,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_8,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_9,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_M2,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_08_M3,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_09_10,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_09_11,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_09_2,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_09_4,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_09_5,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_09_6,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_09_7,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_09_8,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AA_24_09_9,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_1,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_11,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_12,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_13,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_14,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_15,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_16,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_17,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_18,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_19,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_20,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_21,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_22,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_23,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_25,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_26,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_27,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_28,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_29,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_3,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_31,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_32,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_33,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_34,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_35,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_36,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_37,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_38,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_39,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_40,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_41,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_42,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_43,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_44,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_45,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_46,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_5,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_6,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_7,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_07_9,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_08_1,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_08_11,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_08_12,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_08_13,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_08_14,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_08_15,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_08_2,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_08_3,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_08_4,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_08_5,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_08_6,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_08_7,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_09_10,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_09_11,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_09_12,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_09_13,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_09_14,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_09_15,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_09_20,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_09_21,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_09_3,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_09_6,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_09_8,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
SH_AL_24_09_9,JEON_2025_GANGHWA_2024,2024,JEON_2025_GANGHWA_2024_SH,126.452639,37.730694,,outside_current_370_cell_grid,exclude_without_imputation
