cell_id,year,ambient_population
r193c1235,1998,192782.51422134796
r193c1236,1998,438588.48811288027
r194c1224,1998,13099.980305911351
r194c1226,1998,95437.39791998464
r194c1227,1998,1545489.0202776922
r194c1228,1998,26232.04451611293
r194c1229,1998,34727.42241811441
r194c1230,1998,22078.8512371424
r194c1231,1998,40010.429640774535
r194c1232,1998,273600.6964910171
r194c1233,1998,53933.85089062933
r194c1235,1998,1252977.2247261899
r194c1236,1998,3224900.5881520025
r195c1224,1998,14418.152526761816
r195c1226,1998,92048.02490064708
r195c1227,1998,35054.527966194335
r195c1228,1998,34044.615200508495
r195c1229,1998,103689.01441155856
r195c1231,1998,112608.57615878357
r195c1233,1998,166493.48209645777
r195c1234,1998,215315.9385208156
r196c1226,1998,66845.0312575599
r196c1227,1998,75230.05738821026
r196c1229,1998,42849.41257821433
r201c1225,1998,151039.50697901507
r201c1226,1998,127464.77364129003
r201c1227,1998,44074.26668249994
r163c1239,1999,120365.88763003594
r163c1240,1999,54270.75542331702
r164c1239,1999,24012.465408565084
r164c1240,1999,33574.80702551396
r165c1237,1999,7310.969464086391
r165c1238,1999,50439.51523574189
r165c1239,1999,41602.56660124795
r165c1240,1999,2403.1890938193674
r165c1241,1999,141162.41726044862
r165c1242,1999,16102.317565073048
r166c1236,1999,60349.35648251758
r166c1237,1999,19126.489367314844
r166c1238,1999,51980.12668401639
r166c1239,1999,3572.900400818472
r166c1240,1999,20299.974261737043
r167c1232,1999,5047.815408579758
r167c1233,1999,57888.40008232409
r167c1234,1999,5714.293719473598
r167c1235,1999,10655.105508113471
r167c1236,1999,12987.81269329803
r167c1237,1999,1534.330170720085
r167c1238,1999,146559.91308924518
r167c1239,1999,651338.7140825482
r168c1226,1999,5317.291365652019
r168c1227,1999,35848.189392967586
r168c1233,1999,26958.191100458334
r168c1234,1999,1451.2638952942457
r168c1235,1999,6331.031535106225
r168c1236,1999,28.2664015032351
r168c1237,1999,1745.211054306269
r168c1238,1999,313889.1265928763
r169c1226,1999,32953.8870833416
r169c1227,1999,11386.324721250683
r169c1228,1999,8309.355671491872
r169c1229,1999,15102.819214582029
r169c1230,1999,11467.285285261907
r169c1231,1999,11361.889656327276
r169c1232,1999,510637.3317462287
r169c1233,1999,24801.336808079137
r169c1234,1999,4937.874660795635
r169c1235,1999,368.6315606662456
r169c1236,1999,1972.9286339047785
r169c1237,1999,41998.16612434497
r169c1238,1999,48188.852277193175
r170c1225,1999,157663.93811307565
r170c1226,1999,22924.541753767975
r170c1227,1999,2639.55902753747
r170c1228,1999,2819.573577065021
r170c1229,1999,581.7985657453537
r170c1230,1999,525.0081267757341
r170c1231,1999,3296.2389740739018
r170c1232,1999,5649.666841622895
r170c1233,1999,17299.82727696155
r170c1234,1999,8279.089638493955
r170c1235,1999,20366.051126383303
r170c1236,1999,1303.7877481839346
r170c1237,1999,39978.86970423087
r170c1238,1999,7337.106436164902
r171c1223,1999,24656.745699022475
r171c1224,1999,4956.3034123732905
r171c1225,1999,1357.7553649078982
r171c1226,1999,550843.4114824983
r171c1227,1999,2347.1117027618134
r171c1228,1999,13678.374613391616
r171c1229,1999,1325.525343538185
r171c1230,1999,1423.5506346286986
r171c1231,1999,2227.185198184103
r171c1232,1999,48201.76086617229
r171c1233,1999,2316.920194702555
r171c1234,1999,834.9920404041186
r171c1235,1999,63718.77102830488
r171c1236,1999,11404.437108324779
r171c1237,1999,136032.33094269317
r171c1238,1999,35124.973758723674
r172c1221,1999,13829.301474802618
r172c1222,1999,14577.11575228898
r172c1223,1999,12020.515509613691
r172c1224,1999,3804.772302763047
r172c1225,1999,111202.646122609
r172c1226,1999,34465.580213640504
r172c1227,1999,1097.109476717189
r172c1228,1999,1344.4484901465476
r172c1229,1999,226.77955044899136
r172c1230,1999,9458.321055329976
r172c1231,1999,5513.412497872896
r172c1232,1999,6145.003805139551
r172c1233,1999,863.0027718904703
r172c1234,1999,42016.04266744148
r172c1235,1999,35887.65007947329
r172c1236,1999,291002.48277026875
r173c1219,1999,67297.70955029155
r173c1220,1999,94034.78363377725
r173c1221,1999,1705.2859741004147
r173c1222,1999,10763.14895019025
r173c1223,1999,598.2453241497278
r173c1224,1999,2041.6450131604995
r173c1225,1999,14062.919020864103
r173c1226,1999,7366.452454254031
r173c1227,1999,2082.816065505717
r173c1228,1999,6492.3592297178975
r173c1229,1999,1311.1019043471372
r173c1230,1999,14575.247734463017
r173c1231,1999,2141.129733554237
r173c1232,1999,13296.263677715731
r173c1233,1999,62146.24054902121
r173c1234,1999,47235.51065069932
r174c1218,1999,95050.5644682032
r174c1219,1999,7911.2562403191105
r174c1220,1999,125323.8712233433
r174c1221,1999,4307.672507619201
r174c1222,1999,25248.949784944998
r174c1223,1999,82087.29197200811
r174c1224,1999,179560.39790845083
r174c1225,1999,232360.15190673756
r174c1226,1999,2431.5766113335885
r174c1227,1999,6141.263055869015
r174c1228,1999,102.96135717820076
r174c1229,1999,45465.442597288165
r174c1230,1999,61822.64396929298
r174c1231,1999,143777.02778869242
r174c1232,1999,303623.64941877534
r174c1233,1999,142820.0012963489
r175c1217,1999,131715.0714762531
r175c1218,1999,173327.0830059441
r175c1219,1999,85620.01885808514
r175c1220,1999,107953.48948031792
r175c1221,1999,116365.5169477728
r175c1222,1999,68447.98351996626
r175c1223,1999,64828.02504533199
r175c1224,1999,145875.45593817873
r175c1225,1999,142341.84745665564
r175c1226,1999,6295.45818072245
r175c1227,1999,1344.067236361554
r175c1228,1999,823.0489891091106
r175c1229,1999,119250.4114283387
r175c1230,1999,1465157.2674628343
r176c1218,1999,9251.59131179603
r176c1220,1999,232837.54352348822
r176c1221,1999,30740.555481809643
r176c1222,1999,508904.8382787574
r176c1223,1999,207032.34577999418
r176c1224,1999,153760.3449257026
r176c1225,1999,228439.73523991698
r176c1226,1999,25456.807519260357
r176c1227,1999,21408.898222600583
r176c1228,1999,41264.49894374991
r176c1229,1999,37825.90645544564
r177c1222,1999,173142.9521884269
r177c1223,1999,613715.6158265837
r177c1224,1999,525227.0737518664
r177c1225,1999,37464.60451853164
r177c1226,1999,12449.625489260708
r177c1227,1999,23766.331987687918
r177c1228,1999,256285.62978191685
r177c1229,1999,99582.2823964177
r178c1221,1999,57642.92372787032
r178c1222,1999,1447658.9993588848
r178c1223,1999,1327051.1211286597
r178c1224,1999,43736.29538568024
r178c1225,1999,74710.92022825837
r178c1226,1999,34177.82390647879
r178c1227,1999,2777.8840904994045
r178c1228,1999,1627.9229783621015
r178c1229,1999,869799.5539501071
r178c1230,1999,50266.24351044229
r179c1221,1999,107983.39156114713
r179c1222,1999,975915.1696514147
r179c1223,1999,201066.41265035854
r179c1224,1999,16167.679567078409
r179c1225,1999,62673.26864689316
r179c1226,1999,36960.923923469396
r179c1227,1999,13139.453653770612
r179c1228,1999,5532.5540327724575
r179c1229,1999,116519.73186955859
r179c1230,1999,7471.013852824599
r179c1231,1999,45610.31513847876
r180c1221,1999,355843.2482043377
r180c1222,1999,520046.0509855208
r180c1223,1999,439871.0808194977
r180c1224,1999,7819.377496093259
r180c1225,1999,3610.706904290726
r180c1226,1999,28008.87922787033
r180c1227,1999,8350.918369511675
r180c1228,1999,3766.9758358326794
r180c1229,1999,19194.252766510108
r180c1230,1999,18105.112676710913
r180c1231,1999,8934.30461573646
r180c1232,1999,28121.076294318118
r181c1220,1999,153380.4806781504
r181c1221,1999,191537.49704474097
r181c1222,1999,200681.7338386584
r181c1223,1999,362298.17538427556
r181c1224,1999,68571.95353313183
r181c1225,1999,51889.80546101649
r181c1226,1999,22487.635799820702
r181c1227,1999,27638.77473854691
r181c1228,1999,7784.478384452309
r181c1229,1999,41840.16262244705
r181c1230,1999,12423.905010593673
r181c1231,1999,1953.628329905367
r181c1232,1999,5825.946889877858
r182c1219,1999,43885.95256861311
r182c1220,1999,36402.78524585623
r182c1221,1999,36768.425567616854
r182c1222,1999,896001.6707567672
r182c1223,1999,95947.95888027325
r182c1224,1999,17352.83151551208
r182c1225,1999,41986.71502791913
r182c1226,1999,14306.38442943816
r182c1227,1999,8559.494089296324
r183c1220,1999,13471.8853056926
r183c1221,1999,162788.36720929857
r183c1222,1999,71168.01595148773
r183c1224,1999,55675.58517536327
r183c1226,1999,390180.3042831749
r181c1233,1999,22119.44302375618
r182c1228,1999,76350.67587744638
r182c1229,1999,68015.34208416114
r182c1230,1999,30237.35696365097
r182c1231,1999,22367.194674452017
r182c1232,1999,37159.87681780801
r182c1233,1999,5299.718792562531
r182c1234,1999,116915.49160261173
r183c1227,1999,209805.79902820592
r183c1228,1999,490126.9146077372
r183c1229,1999,47640.025114577984
r183c1230,1999,213283.0936346898
r183c1231,1999,60376.442488143235
r183c1232,1999,10888.219257355995
r183c1233,1999,8710.256686853245
r183c1234,1999,3080.8336655603207
r184c1226,1999,1080731.86104929
r184c1227,1999,5008354.601782906
r184c1228,1999,5974327.292449818
r184c1229,1999,101282.04419975632
r184c1230,1999,15292.883552975078
r184c1231,1999,58051.85669873578
r184c1232,1999,17486.567439590166
r184c1233,1999,9649.455509542566
r184c1234,1999,13768.559259807465
r184c1235,1999,50064.78517535162
r185c1226,1999,2026625.431630166
r185c1227,1999,3341190.7689457154
r185c1228,1999,2254339.1840354768
r185c1229,1999,246911.18951290014
r185c1230,1999,108376.94358246608
r185c1231,1999,316832.4410997728
r185c1232,1999,25205.047121753443
r185c1233,1999,24042.00438851442
r185c1234,1999,16334.382029771343
r185c1235,1999,6977.810753959173
r185c1236,1999,135702.92600649002
r186c1227,1999,342573.171213983
r186c1228,1999,683633.8731756059
r186c1229,1999,160433.4613912089
r186c1230,1999,102905.05293379982
r186c1231,1999,50117.689695879846
r186c1232,1999,124938.2155062728
r186c1233,1999,78562.94752978996
r186c1234,1999,9801.016458269227
r186c1235,1999,37802.27301151721
r186c1236,1999,25746.32132986367
r186c1237,1999,27129.77662102595
r187c1226,1999,136209.9864716187
r187c1228,1999,600387.1910488768
r187c1229,1999,140998.23389263224
r187c1230,1999,133100.67993219075
r187c1231,1999,204137.2177384796
r187c1232,1999,12508.078321839135
r187c1233,1999,19288.6784409897
r187c1234,1999,94391.22174176273
r187c1235,1999,14186.705691851825
r187c1236,1999,6743.887437327938
r187c1237,1999,17777.077959375216
r188c1225,1999,48408.32441147233
r188c1226,1999,128625.78385568944
r188c1227,1999,78539.92311645219
r188c1228,1999,29438.04795993374
r188c1229,1999,578294.8242585869
r188c1230,1999,122495.76750681318
r188c1231,1999,12020.823833346058
r188c1232,1999,73363.21486154468
r188c1233,1999,44408.65138774353
r188c1234,1999,102946.21172079594
r188c1235,1999,25356.81849406476
r188c1236,1999,27627.120011756175
r188c1237,1999,25274.543888048884
r189c1226,1999,76824.9125266278
r189c1227,1999,70608.29718993272
r189c1228,1999,96714.72848416826
r189c1229,1999,1537950.3966487637
r189c1230,1999,77263.22295461199
r189c1231,1999,29523.050849717554
r189c1232,1999,80786.2444013693
r189c1233,1999,34012.30406345182
r189c1234,1999,41839.98594164476
r189c1235,1999,14491.51734745691
r189c1236,1999,18579.44890617693
r189c1237,1999,20408.736406667893
r190c1226,1999,60997.336060749956
r190c1227,1999,93031.58522637899
r190c1228,1999,173358.94714937772
r190c1229,1999,49102.41472818805
r190c1230,1999,43908.947687474385
r190c1231,1999,31211.44015501709
r190c1232,1999,121405.963781622
r190c1233,1999,459893.3692389712
r190c1234,1999,36344.014236232295
r190c1235,1999,29272.40189135151
r190c1236,1999,27326.616522437245
r190c1237,1999,472136.5775015792
r191c1227,1999,369004.2133140712
r191c1228,1999,769842.0702689883
r191c1229,1999,18710.834253057794
r191c1230,1999,16128.766543586444
r191c1231,1999,13173.627175671016
r191c1232,1999,16733.666734053644
r191c1233,1999,325157.1794169651
r191c1234,1999,2668226.327404715
r191c1235,1999,286285.90863152815
r191c1236,1999,174280.42721239926
r191c1237,1999,260325.62248210245
r192c1226,1999,74074.69714174073
r192c1227,1999,147125.79728291888
r192c1228,1999,25988.021404798987
r192c1229,1999,38119.811249491846
r192c1230,1999,42130.39437075494
r192c1231,1999,52708.50048897439
r192c1232,1999,30216.577940407708
r192c1233,1999,118481.0736152638
r192c1234,1999,50793.79729177997
r192c1235,1999,33473.70700368448
r192c1236,1999,66138.23582620735
r192c1237,1999,752436.9079539296
r193c1226,1999,87234.29063411143
r193c1227,1999,72525.93924517461
r193c1228,1999,57281.370057538865
r193c1229,1999,106548.32740064988
r193c1230,1999,14801.423455454722
r193c1231,1999,23673.322962665898
r193c1232,1999,24194.092200726773
r193c1233,1999,102387.32441753539
r193c1234,1999,243183.27227532363
r193c1235,1999,199428.26974628447
r193c1236,1999,451753.5660012803
r194c1224,1999,12935.892357852703
r194c1226,1999,94956.54488173139
r194c1227,1999,1555740.2681409628
r194c1228,1999,26155.654766237338
r194c1229,1999,34461.54160858212
r194c1230,1999,21825.74027426247
r194c1231,1999,40437.76842047388
r194c1232,1999,273612.1700707616
r194c1233,1999,54398.57079407315
r194c1235,1999,1276500.647301053
r194c1236,1999,3190481.6699449983
r195c1224,1999,14068.356847311221
r195c1226,1999,91648.18391004625
r195c1227,1999,34889.42436493217
r195c1228,1999,33743.847804542485
r195c1229,1999,102578.21078311648
r195c1231,1999,112315.15272399911
r195c1233,1999,168774.2760782553
r195c1234,1999,214790.75780130026
r196c1226,1999,66257.04804946914
r196c1227,1999,74498.88823734764
r196c1229,1999,42331.61220597831
r201c1225,1999,153488.30263223613
r201c1226,1999,131930.9687288548
r201c1227,1999,44900.76752159643
r163c1239,2000,120129.22770552593
r163c1240,2000,54436.84874933471
r164c1239,2000,24024.9292492767
r164c1240,2000,33680.55977811229
r165c1237,2000,7324.3924792294
r165c1238,2000,50465.04694981902
r165c1239,2000,41604.10152026278
r165c1240,2000,2408.071669482946
r165c1241,2000,140593.63457044162
r165c1242,2000,15816.973164544303
r166c1236,2000,60314.27963863238
r166c1237,2000,19141.06015778474
r166c1238,2000,51964.83711423975
r166c1239,2000,3650.318040973114
r166c1240,2000,20685.267520201818
r167c1232,2000,5057.971238651396
r167c1233,2000,60370.4791363282
r167c1234,2000,5752.852381764484
r167c1235,2000,10995.38673958505
r167c1236,2000,13016.762391499009
r167c1237,2000,1535.8391514289574
r167c1238,2000,146514.45572681713
r167c1239,2000,650657.4099644363
r168c1226,2000,5288.812152268529
r168c1227,2000,36407.17636420803
r168c1233,2000,27078.17806290037
r168c1234,2000,1447.9517809942658
r168c1235,2000,6344.004626504183
r168c1236,2000,28.257631801068783
r168c1237,2000,1770.5547865322078
r168c1238,2000,314069.5087394785
r169c1226,2000,32931.21469863026
r169c1227,2000,11472.440093560144
r169c1228,2000,8309.27160805845
r169c1229,2000,15101.192855655241
r169c1230,2000,11508.504980605048
r169c1231,2000,11259.658402689716
r169c1232,2000,507674.34610357304
r169c1233,2000,24645.84938447528
r169c1234,2000,4917.254330399691
r169c1235,2000,367.07617982047447
r169c1236,2000,1979.2640205562552
r169c1237,2000,42127.897293634735
r169c1238,2000,48293.60109324516
r170c1225,2000,157982.05767643935
r170c1226,2000,23006.487479192932
r170c1227,2000,2677.5514145452967
r170c1228,2000,2846.293636471033
r170c1229,2000,580.4901189412922
r170c1230,2000,523.8353488454595
r170c1231,2000,3294.323077559471
r170c1232,2000,5616.6946020433425
r170c1233,2000,17213.896552429444
r170c1234,2000,8216.563663113862
r170c1235,2000,20386.271797229838
r170c1236,2000,1333.474354645146
r170c1237,2000,40117.57674711084
r170c1238,2000,7375.42776070973
r171c1223,2000,24620.853921581103
r171c1224,2000,4965.498674202538
r171c1225,2000,1354.6495132612831
r171c1226,2000,551580.9747949064
r171c1227,2000,2392.7652344049775
r171c1228,2000,13617.284422386818
r171c1229,2000,1338.1311530124397
r171c1230,2000,1432.8908323767284
r171c1231,2000,2216.724821757525
r171c1232,2000,47937.657340492166
r171c1233,2000,2311.679499623708
r171c1234,2000,835.2985175261274
r171c1235,2000,63803.84708284696
r171c1236,2000,11441.892294791345
r171c1237,2000,136108.56820949496
r171c1238,2000,35330.45920816786
r172c1221,2000,13846.363977019138
r172c1222,2000,14617.406145931742
r172c1223,2000,12239.543131195118
r172c1224,2000,3801.693455773336
r172c1225,2000,111127.09756517003
r172c1226,2000,34639.461277008304
r172c1227,2000,1092.6930287256837
r172c1228,2000,1338.2811283450574
r172c1229,2000,227.90533600468189
r172c1230,2000,9498.883127375486
r172c1231,2000,5501.142357690555
r172c1232,2000,6130.121339475317
r172c1233,2000,864.9493641725796
r172c1234,2000,42038.42942403784
r172c1235,2000,35950.1577906875
r172c1236,2000,290960.78905735636
r173c1219,2000,68662.00077804022
r173c1220,2000,95080.07329277082
r173c1221,2000,1727.1133708047005
r173c1222,2000,10956.045288574263
r173c1223,2000,595.9160946719348
r173c1224,2000,2031.993781724353
r173c1225,2000,14202.122714736643
r173c1226,2000,7355.340985726565
r173c1227,2000,2088.0422580422724
r173c1228,2000,6512.611175705971
r173c1229,2000,1325.8420170242223
r173c1230,2000,14592.3674483515
r173c1231,2000,2143.5757068759085
r173c1232,2000,13391.800110180333
r173c1233,2000,62343.530266226844
r173c1234,2000,47278.45321880395
r174c1218,2000,96903.03032735015
r174c1219,2000,8160.363500032414
r174c1220,2000,126249.03162935728
r174c1221,2000,4356.105875824728
r174c1222,2000,25869.515266982373
r174c1223,2000,82889.6352627151
r174c1224,2000,180307.05957362568
r174c1225,2000,232348.21785973207
r174c1226,2000,2422.067749376781
r174c1227,2000,6132.479029576655
r174c1228,2000,103.24092788781249
r174c1229,2000,45520.352830703836
r174c1230,2000,61908.33837034101
r174c1231,2000,143850.06388962705
r174c1232,2000,303702.5541999743
r174c1233,2000,143737.88282710756
r175c1217,2000,134311.9095021261
r175c1218,2000,176439.75953792897
r175c1219,2000,87076.86718838058
r175c1220,2000,108511.45745207199
r175c1221,2000,117256.83857562974
r175c1222,2000,69558.9105306712
r175c1223,2000,65552.7471952235
r175c1224,2000,147893.2878823607
r175c1225,2000,142315.0117909739
r175c1226,2000,6348.410686682789
r175c1227,2000,1342.3667722246955
r175c1228,2000,825.7717914572241
r175c1229,2000,120342.16555373787
r175c1230,2000,1467694.965464842
r176c1218,2000,9592.021156142
r176c1220,2000,235606.0860849586
r176c1221,2000,31042.435561438782
r176c1222,2000,514257.5447520574
r176c1223,2000,208412.63728992583
r176c1224,2000,155429.94484852243
r176c1225,2000,230165.32743571597
r176c1226,2000,25537.8843869715
r176c1227,2000,21605.013362077494
r176c1228,2000,41592.50126627008
r176c1229,2000,38161.56934765684
r177c1222,2000,173978.8718896095
r177c1223,2000,618147.9798007475
r177c1224,2000,530173.376627477
r177c1225,2000,37542.959221328696
r177c1226,2000,12434.983137086449
r177c1227,2000,24389.114127698893
r177c1228,2000,262246.23467971705
r177c1229,2000,102348.9336420583
r178c1221,2000,58183.47399277889
r178c1222,2000,1471018.0763922583
r178c1223,2000,1351418.8823974642
r178c1224,2000,44038.570913122574
r178c1225,2000,74815.83228489492
r178c1226,2000,34106.9367519714
r178c1227,2000,2779.6457202240717
r178c1228,2000,1677.8735463286803
r178c1229,2000,885467.3712071123
r178c1230,2000,51381.50607196104
r179c1221,2000,109297.50265814993
r179c1222,2000,996556.5220037658
r179c1223,2000,205266.80647150724
r179c1224,2000,16471.42840914357
r179c1225,2000,63020.010251003376
r179c1226,2000,37061.91692231867
r179c1227,2000,13266.376374220177
r179c1228,2000,5607.22427391705
r179c1229,2000,118543.57198641723
r179c1230,2000,7707.059418203774
r179c1231,2000,46597.842586672865
r180c1221,2000,355070.41011581785
r180c1222,2000,526582.3225679172
r180c1223,2000,442761.984212099
r180c1224,2000,7885.383758057666
r180c1225,2000,3659.7997447592443
r180c1226,2000,28203.212305724326
r180c1227,2000,8457.296097511127
r180c1228,2000,3827.569988174039
r180c1229,2000,19891.755173448637
r180c1230,2000,18768.792519552997
r180c1231,2000,9077.756204761134
r180c1232,2000,28869.54043188885
r181c1220,2000,155059.84044961992
r181c1221,2000,193723.87421314366
r181c1222,2000,204167.36943798262
r181c1223,2000,365566.3704376954
r181c1224,2000,68860.80949604778
r181c1225,2000,52151.47949332345
r181c1226,2000,22557.239989427984
r181c1227,2000,27986.68911078894
r181c1228,2000,7860.132283500312
r181c1229,2000,42349.410848864834
r181c1230,2000,12553.146638594413
r181c1231,2000,1958.1682677513227
r181c1232,2000,5950.472969959433
r182c1219,2000,44568.183744373615
r182c1220,2000,36872.727992773296
r182c1221,2000,37047.694706446586
r182c1222,2000,903576.9964295689
r182c1223,2000,97356.46152523997
r182c1224,2000,17500.152037609296
r182c1225,2000,42324.09491491513
r182c1226,2000,14319.39058874397
r182c1227,2000,8672.330379561914
r183c1220,2000,13703.607519763918
r183c1221,2000,165148.37770663467
r183c1222,2000,71971.65397529941
r183c1224,2000,56008.13533520082
r183c1226,2000,391869.0685736064
r181c1233,2000,22075.984058568927
r182c1228,2000,76600.24755394463
r182c1229,2000,68170.80095855813
r182c1230,2000,29928.914955851556
r182c1231,2000,22596.31883007004
r182c1232,2000,37056.74628066268
r182c1233,2000,5339.584254977133
r182c1234,2000,117902.00548650339
r183c1227,2000,215368.9938903773
r183c1228,2000,504796.50893925095
r183c1229,2000,48152.76366921901
r183c1230,2000,213239.3959994513
r183c1231,2000,61403.99278163754
r183c1232,2000,10888.581223684068
r183c1233,2000,8759.8600414323
r183c1234,2000,3133.0083300007386
r184c1226,2000,1111183.7237141714
r184c1227,2000,5043586.698876357
r184c1228,2000,5987391.461762137
r184c1229,2000,104925.96227879779
r184c1230,2000,15489.328075421148
r184c1231,2000,58079.09954381264
r184c1232,2000,17662.63598378349
r184c1233,2000,10014.649348513785
r184c1234,2000,14232.07575289285
r184c1235,2000,50554.14330271587
r185c1226,2000,2039315.0420766603
r185c1227,2000,3375004.239841731
r185c1228,2000,2307559.462121322
r185c1229,2000,254238.07551487655
r185c1230,2000,110592.4595199744
r185c1231,2000,319594.3586298321
r185c1232,2000,25541.684121485807
r185c1233,2000,24020.63651565926
r185c1234,2000,16283.26576193856
r185c1235,2000,7083.147536690696
r185c1236,2000,135844.80225130718
r186c1227,2000,360634.33225879463
r186c1228,2000,716802.3873459805
r186c1229,2000,165453.58934910028
r186c1230,2000,105685.08016279228
r186c1231,2000,50296.82745401223
r186c1232,2000,124406.43891777167
r186c1233,2000,77716.55656328634
r186c1234,2000,9684.820902220772
r186c1235,2000,37585.20655353307
r186c1236,2000,25355.88115406278
r186c1237,2000,26868.785434920024
r187c1226,2000,141757.87134392516
r187c1228,2000,615166.3077656444
r187c1229,2000,144942.0240859606
r187c1230,2000,134716.8014355509
r187c1231,2000,204446.7903033987
r187c1232,2000,12310.843730152865
r187c1233,2000,19058.886402083026
r187c1234,2000,93966.61423229978
r187c1235,2000,14031.55462297682
r187c1236,2000,6657.006386975127
r187c1237,2000,17522.62573238565
r188c1225,2000,49086.868422235304
r188c1226,2000,129224.61155259486
r188c1227,2000,78677.10299380531
r188c1228,2000,32033.469407653698
r188c1229,2000,591608.6405188736
r188c1230,2000,125728.46317762807
r188c1231,2000,12007.27093513561
r188c1232,2000,72826.99900200326
r188c1233,2000,43980.71397629447
r188c1234,2000,103025.57467548481
r188c1235,2000,25132.15471293487
r188c1236,2000,27274.80116998444
r188c1237,2000,24968.23741031759
r189c1226,2000,77243.09592361815
r189c1227,2000,70608.34003013659
r189c1228,2000,98228.90415319754
r189c1229,2000,1547647.7789255572
r189c1230,2000,77059.496042893
r189c1231,2000,29368.11922087587
r189c1232,2000,80153.95402606312
r189c1233,2000,33636.37889364465
r189c1234,2000,41150.52297185292
r189c1235,2000,14223.925986676903
r189c1236,2000,18430.502885533333
r189c1237,2000,20237.75410712784
r190c1226,2000,61005.89827161569
r190c1227,2000,92946.9323603565
r190c1228,2000,174169.79717197394
r190c1229,2000,49082.411139371434
r190c1230,2000,43775.780244557725
r190c1231,2000,30871.03725230181
r190c1232,2000,122383.29111371515
r190c1233,2000,462440.38198830717
r190c1234,2000,36367.10902594009
r190c1235,2000,28988.48116152014
r190c1236,2000,27364.774375345958
r190c1237,2000,473008.25428396155
r191c1227,2000,367816.3062919974
r191c1228,2000,772465.7550692279
r191c1229,2000,18421.863389971288
r191c1230,2000,16015.677867245584
r191c1231,2000,13103.853313538799
r191c1232,2000,16660.591232456107
r191c1233,2000,331302.67086919374
r191c1234,2000,2660253.6995768524
r191c1235,2000,289223.3580689692
r191c1236,2000,173205.18548909677
r191c1237,2000,259644.81509559648
r192c1226,2000,73205.7452004312
r192c1227,2000,146549.01251157874
r192c1228,2000,25548.959747211316
r192c1229,2000,37721.39254058991
r192c1230,2000,42071.22480489692
r192c1231,2000,52841.098279606565
r192c1232,2000,30243.82107993887
r192c1233,2000,118786.49752581894
r192c1234,2000,50865.58633379665
r192c1235,2000,33462.7386979937
r192c1236,2000,68602.26664157321
r192c1237,2000,758723.8627545115
r193c1226,2000,87296.27446718913
r193c1227,2000,72240.58721612928
r193c1228,2000,56860.52603922555
r193c1229,2000,106110.99055609053
r193c1230,2000,14887.927972290341
r193c1231,2000,24026.234005263294
r193c1232,2000,24232.699231308736
r193c1233,2000,104517.82992127503
r193c1234,2000,246263.50880467106
r193c1235,2000,205871.84417518214
r193c1236,2000,464471.7179424826
r194c1224,2000,12780.805408820832
r194c1226,2000,94504.11209755632
r194c1227,2000,1566249.210458325
r194c1228,2000,26081.131105432687
r194c1229,2000,34208.41039965963
r194c1230,2000,21591.625250464807
r194c1231,2000,40870.47437824464
r194c1232,2000,273821.0958837838
r194c1233,2000,54878.43413452304
r194c1235,2000,1299126.3948354055
r194c1236,2000,3157221.0213498278
r195c1224,2000,13739.58524339804
r195c1226,2000,91262.10294026992
r195c1227,2000,34730.40418270729
r195c1228,2000,33458.215128990865
r195c1229,2000,101526.29957503051
r195c1231,2000,112082.4562235697
r195c1233,2000,171058.3053752347
r195c1234,2000,214448.43538956833
r196c1226,2000,65698.6132287023
r196c1227,2000,73805.53569500317
r196c1229,2000,41842.010343349044
r201c1225,2000,155981.23232457822
r201c1226,2000,136375.8609101166
r201c1227,2000,45737.4158900663
r163c1239,2001,119728.47812253365
r163c1240,2001,54645.78679177564
r164c1239,2001,23956.177424117872
r164c1240,2001,33733.22551803086
r165c1237,2001,7360.124639701611
r165c1238,2001,50425.139922333125
r165c1239,2001,41596.41286022662
r165c1240,2001,2420.105855320282
r165c1241,2001,140184.09403784486
r165c1242,2001,15711.56614103006
r166c1236,2001,60290.89183922758
r166c1237,2001,19142.55140563003
r166c1238,2001,51969.47923051416
r166c1239,2001,3678.9514451600853
r166c1240,2001,20884.267399878656
r167c1232,2001,5171.651115902573
r167c1233,2001,62858.29401982208
r167c1234,2001,5744.481316870057
r167c1235,2001,11056.860413351145
r167c1236,2001,13070.297287538504
r167c1237,2001,1538.6149518742136
r167c1238,2001,146547.05077544722
r167c1239,2001,650028.9575995377
r168c1226,2001,5275.004330649415
r168c1227,2001,37305.54007513213
r168c1233,2001,27134.465753865235
r168c1234,2001,1436.0095511766042
r168c1235,2001,6389.323466461221
r168c1236,2001,28.216968266293406
r168c1237,2001,1771.6944977127891
r168c1238,2001,314163.0815214463
r169c1226,2001,32851.48122175256
r169c1227,2001,11501.810207510367
r169c1228,2001,8399.767437783345
r169c1229,2001,15140.527156113923
r169c1230,2001,11467.11620200142
r169c1231,2001,11172.087679345343
r169c1232,2001,504795.7372466503
r169c1233,2001,24613.45835237128
r169c1234,2001,4891.280808371364
r169c1235,2001,364.50180097371344
r169c1236,2001,1992.9390088630403
r169c1237,2001,42188.491275513145
r169c1238,2001,48349.68452907338
r170c1225,2001,157485.62699989183
r170c1226,2001,23244.71641271975
r170c1227,2001,2710.9171871847384
r170c1228,2001,2863.78097771341
r170c1229,2001,578.9673541197553
r170c1230,2001,529.1490989029408
r170c1231,2001,3322.9264063462615
r170c1232,2001,5604.621230203644
